mfl_id,mfl_name,first_last,standard_name,pos,team,draft_year,college,stats_id,sportsdata_id,espn_id,cbs_id,nfl_id
13438,"Culkin, Sean",Sean Culkin,sean culkin,TE,BAL,2017,Missouri,30420,5cc0007b-4561-4ff2-8fa7-242bec47dc5a,,2820068,
13445,"Auclair, Antony",Antony Auclair,antony auclair,TE,TB,2017,Laval University,30468,d6647491-8a3c-4f9f-999c-823823bd478d,,2819226,
13452,"Edmunds, Trey",Trey Edmunds,trey edmunds,RB,PIT,2017,Maryland,30850,9b4e4d1d-ad88-4c10-b1c0-b9116755c184,,2820531,treyedmunds/2559325
13455,"Ricard, Patrick",Patrick Ricard,patrick ricard,RB,BAL,2017,Maine,30592,cb68b95f-ef6f-4e5e-b861-8bfe6cfeacf5,,2818911,
13476,"Baylis, Evan",Evan Baylis,evan baylis,TE,FA,2017,Oregon,30795,fd25a007-dedb-42db-a31e-55dcd5e17967,,2820226,
13488,"Pascal, Zach",Zach Pascal,zach pascal,WR,IND,2017,Old Dominion,30502,7fc949b6-a1cb-4f9d-a06d-b65773409a44,,1989197,
13503,"Kemp, Marcus",Marcus Kemp,marcus kemp,WR,KC,2017,Hawaii,30682,11b9bcde-b2c8-412b-9689-4420182ca928,,2819444,
13505,"Hall, Marvin",Marvin Hall,marvin hall,WR,CLE,2016,Washington,30023,1283923a-9716-4936-920a-a57f019bb2e8,,2239250,
13510,"Mickens, Jaydon",Jaydon Mickens,jaydon mickens,WR,TB,2016,Washington,29978,a0498a95-9dc3-4df5-8f51-a1564fb3de57,,2237679,
13529,"Natson, JoJo",JoJo Natson,jojo natson,WR,CLE,2016,Akron,30531,2d52ede5-1c65-4f18-a8ac-9306192ef625,,2818702,
13544,"Wilson, Bobo",Bobo Wilson,bobo wilson,WR,FA,2017,Florida State,30481,ee8800ba-af54-4d69-9182-63fd0f789551,,2071519,
13585,"Zylstra, Brandon",Brandon Zylstra,brandon zylstra,WR,CAR,2018,Concordia,30959,3885b40b-c31b-4cd6-a0fd-3d24bede2771,,2914676,
13589,"Allen, Josh",Josh Allen,josh allen,QB,BUF,2018,Wyoming,30977,3069db07-aa43-4503-ab11-2ae5c0002721,,2181054,
13590,"Mayfield, Baker",Baker Mayfield,baker mayfield,QB,CLE,2018,Oklahoma,30971,30198d30-9769-4e10-ac86-b4c91d940802,,2080032,
13591,"Rosen, Josh",Josh Rosen,josh rosen,QB,SF,2018,UCLA,30980,5c079a21-ae9e-4b38-a69a-47706fa8dd67,,2180347,
13592,"Darnold, Sam",Sam Darnold,sam darnold,QB,NYJ,2018,USC,30973,13d826c5-9b22-4e0a-a877-02d8c84c546b,,2180320,
13593,"Jackson, Lamar",Lamar Jackson,lamar jackson,QB,BAL,2018,Louisville,31002,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,,2181169,
13594,"Falk, Luke",Luke Falk,luke falk,QB,FA,2018,Washington State,31169,b88e39e6-3247-4f85-9909-c18d373eaeee,,2079725,
13595,"Rudolph, Mason",Mason Rudolph,mason rudolph,QB,PIT,2018,Oklahoma State,31046,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,,2131167,
13596,"Barrett, J.T.",J.T. Barrett,jt barrett,QB,FA,2018,Ohio State,31365,b6f50b3b-0b8b-4318-be6d-b6677616a3c6,,2060760,
13598,"White, Mike",Mike White,mike white,QB,NYJ,2018,Western Kentucky,31141,f4808328-86e9-459d-a2bc-18e90c7d211e,,2072143,
13600,"Benkert, Kurt",Kurt Benkert,kurt benkert,QB,ATL,2018,Virginia,31336,bd684ac3-89d5-4b6b-84df-2a4a9b04cae1,,2061565,
13601,"Lauletta, Kyle",Kyle Lauletta,kyle lauletta,QB,CLE,2018,Richmond,31078,d11ad65e-9d24-4157-9f5b-ef8495bcc791,,2084411,
13604,"Barkley, Saquon",Saquon Barkley,saquon barkley,RB,NYG,2018,Penn State,30972,9811b753-347c-467a-b3cb-85937e71e2b9,,2185957,
13605,"Guice, Derrius",Derrius Guice,derrius guice,RB,FA,2018,LSU,31029,1c42cbe4-115b-4f28-ac50-e9bc977371b2,,2180624,
13606,"Jones, Ronald",Ronald Jones,ronald jones,RB,TB,2018,USC,31008,15965c39-17be-4338-911a-8f337f48a3ce,,2180329,
13607,"Michel, Sony",Sony Michel,sony michel,RB,NE,2018,Georgia,31001,1376da0d-0448-4a37-bd99-842c4580eeda,,2131588,
13608,"Penny, Rashaad",Rashaad Penny,rashaad penny,RB,SEA,2018,San Diego State,30997,2b119688-83b5-4d19-acbf-fa2087035fae,,2144893,
13610,"Chubb, Nick",Nick Chubb,nick chubb,RB,CLE,2018,Georgia,31005,4bd60b33-9fbf-4156-ba2b-8264ac37b418,,2131579,
13611,"Adams, Josh",Josh Adams,josh adams,RB,NYJ,2018,Notre Dame,31567,23b17031-de21-412d-8182-5a4bca1049a1,,2186572,
13612,"Johnson, Kerryon",Kerryon Johnson,kerryon johnson,RB,DET,2018,Auburn,31013,6faa5a10-56b8-4dd0-b8de-0cf1378b6726,,2183973,
13613,"Samuels, Jaylen",Jaylen Samuels,jaylen samuels,RB,PIT,2018,North Carolina State,31135,fd4241f9-ab42-4dba-a701-455b896eca28,,2136449,
13614,"Lindsay, Phillip",Phillip Lindsay,phillip lindsay,RB,DEN,2018,Colorado,31379,8322b598-ab65-4b2c-8a54-af37f67a062d,,2079084,
13615,"Scarbrough, Bo",Bo Scarbrough,bo scarbrough,RB,SEA,2018,Alabama,31206,5df36deb-d147-42e9-9059-11cb86d35b43,,2139782,
13616,"Walton, Mark",Mark Walton,mark walton,RB,FA,2018,Miami,31082,b120cb2d-04b8-4dd3-809e-92c9b4c29b0c,,2179405,
13617,"Freeman, Royce",Royce Freeman,royce freeman,RB,DEN,2018,Oregon,31041,82f459c4-bf23-4d60-9eb6-b062994f5517,,2139588,
13619,"Kelly, John",John Kelly,john kelly,RB,CLE,2018,Tennessee,31145,27156b0b-e82d-4d02-8a04-ca1891d77110,,2180519,
13620,"Jackson, Justin",Justin Jackson,justin jackson,RB,LAC,2018,Northwestern,31221,e6c3f896-0223-4fc2-be09-c959ea4a475c,,2155320,
13621,"Ballage, Kalen",Kalen Ballage,kalen ballage,RB,LAC,2018,Arizona State,31100,c6728282-0648-4926-a07c-be64f3ff5e0d,,2131476,
13622,"Hines, Nyheim",Nyheim Hines,nyheim hines,RB,IND,2018,North Carolina State,31074,ed5bcd2c-6335-4c0b-93b7-2116684a9b02,,2183832,
13623,"Williams, Darrel",Darrel Williams,darrel williams,RB,KC,2018,LSU,31500,c2a19a09-74a2-4ace-8cc3-6dfb65070a70,,2131714,
13628,"Thomas, Roc",Roc Thomas,roc thomas,RB,FA,2018,Jacksonville State,31241,7fbf8067-075e-4db7-8090-6ead0e5b8910,,2139805,
13629,"Ridley, Calvin",Calvin Ridley,calvin ridley,WR,ATL,2018,Alabama,30996,926e2674-52d6-4cec-9991-46ee85cc8cfd,,2186328,
13630,"Sutton, Courtland",Courtland Sutton,courtland sutton,WR,DEN,2018,SMU,31010,b55ae5ba-593f-4560-9cab-14e10698e01d,,2218461,
13631,"Washington, James",James Washington,james washington,WR,PIT,2018,Oklahoma State,31030,814aa074-fc61-4649-b7a1-098bd3a199fd,,2146188,
13632,"Lazard, Allen",Allen Lazard,allen lazard,WR,GB,2018,Iowa State,31268,6a23db75-021b-4808-99e6-21a33d34202b,,2141655,
13633,"Kirk, Christian",Christian Kirk,christian kirk,WR,ARI,2018,Texas A&M,31017,ebcd87ce-218c-4144-810b-921c2f59d6e8,,2180820,
13634,"Pettis, Dante",Dante Pettis,dante pettis,WR,NYG,2018,Washington,31014,20d16690-560b-4a01-af20-8870ef07ea70,,2139642,
13635,"Moore, D.J.",D.J. Moore,dj moore,WR,CAR,2018,Maryland,30994,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,,2179328,
13636,"Cain, Deon",Deon Cain,deon cain,WR,BAL,2018,Clemson,31155,3da67e95-bd15-409f-b5de-b2feb54efda7,,2179211,
13637,"St. Brown, Equanimeous",Equanimeous St. Brown,equanimeous st brown,WR,GB,2018,Notre Dame,31177,0b97067d-9e06-4ec0-97b2-e1cb491e12a6,,2186674,
13638,"Berrios, Braxton",Braxton Berrios,braxton berrios,WR,NYJ,2018,Miami,31180,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,,2130981,
13639,"Miller, Anthony",Anthony Miller,anthony miller,WR,CHI,2018,Memphis,31021,bfaedf99-7618-4925-b362-90415c22a3b6,,2082810,
13640,"Callaway, Antonio",Antonio Callaway,antonio callaway,WR,KC,2018,Florida,31075,71d9c2a0-81ee-4788-86bb-7ae326396e73,,2180420,
13641,"McCloud, Ray-Ray",Ray-Ray McCloud,rayray mccloud,WR,PIT,2018,Clemson,31157,f7ff7599-a175-4a0c-b887-3ae9e596fc64,,2179226,
13642,"Tate, Auden",Auden Tate,auden tate,WR,CIN,2018,Florida State,31223,75a646ac-b2d2-42d9-91c7-3b00fdf71ef9,,2185902,
13644,"Wims, Javon",Javon Wims,javon wims,WR,CHI,2018,Georgia,31194,8f249da2-2528-4f68-8587-4400c924aba4,,2248628,
13645,"Smith, Tre'Quan",Tre'Quan Smith,trequan smith,WR,NO,2018,Central Florida,31061,c65b8d70-ac93-4782-996a-ef96fd11047c,,2142731,
13646,"Gallup, Michael",Michael Gallup,michael gallup,WR,DAL,2018,Colorado State,31051,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,,2240415,
13647,"Ateman, Marcell",Marcell Ateman,marcell ateman,WR,LVR,2018,Oklahoma State,31198,b2a9b0d4-b5dd-4d6c-9ad3-8491502edb51,,2079176,
13648,"Burnett, Deontay",Deontay Burnett,deontay burnett,WR,PHI,2018,USC,31624,a4290c7e-ffc0-4f5b-a442-b1d821c24f88,,2189487,
13649,"Hamilton, DaeSean",DaeSean Hamilton,daesean hamilton,WR,DEN,2018,Penn State,31083,ccd5239f-e8ba-484c-acf5-af0bd9f6dadc,,2079276,
13652,"Wilson, Cedrick",Cedrick Wilson,cedrick wilson,WR,DAL,2018,Boise State,31178,a964f59b-af2b-48e1-b64d-c376cc1d8c28,,2240685,
13653,"Foster, Robert",Robert Foster,robert foster,WR,WAS,2018,Alabama,31601,17f52030-0a86-408d-b7e3-194ed4374fbb,,2082715,
13655,"Phillips, Cam",Cam Phillips,cam phillips,WR,FA,2018,Virginia Tech,31598,14b0de01-a0f1-491f-86fe-01f83478046d,,2139174,
13656,"Weah, Jester",Jester Weah,jester weah,WR,CHI,2018,Pittsburgh,31592,9fd7fab6-1c26-418f-9696-e8dd0208d508,,2071601,
13657,"Moore, J'Mon",J'Mon Moore,jmon moore,WR,HOU,2018,Missouri,31103,c95f9fd7-9c7e-43d3-a6aa-2ba78ce09fbb,,2079139,
13658,"Lasley, Jordan",Jordan Lasley,jordan lasley,WR,FA,2018,UCLA,31132,be898c2b-4780-4c33-a54b-e93ab2822bec,,2144822,
13659,"Mitchell, Steven",Steven Mitchell,steven mitchell,WR,HOU,2018,USC,31391,775e71fb-96af-4831-af0c-78b2e89897ff,,2925141,
13662,"Coutee, Keke",Keke Coutee,keke coutee,WR,HOU,2018,Texas Tech,31073,40caae08-0389-4c59-b796-d924047f57f9,,2185733,
13663,"Scott, Jaleel",Jaleel Scott,jaleel scott,WR,NYJ,2018,New Mexico State,31102,74761635-c70b-4cbb-abcc-f882e5efae00,,2239950,
13664,"Quinn, Trey",Trey Quinn,trey quinn,WR,LVR,2018,SMU,31226,35341f6c-bca9-427b-a8eb-f9a24a334184,,2131704,
13666,"Fountain, Daurice",Daurice Fountain,daurice fountain,WR,IND,2018,Northern Iowa,31129,5226f6a9-a6af-45f9-93ec-669542f3cfc9,,2136930,
13668,"Chark, D.J.",D.J. Chark,dj chark,WR,JAC,2018,LSU,31031,c2a7bd8a-d141-423a-8810-0988a59ff0b4,,2131689,
13669,"Turner, Malik",Malik Turner,malik turner,WR,DAL,2018,Illinois,31777,82a7e1ff-019a-4f4b-aeb6-c41420e44891,,2136527,
13671,"Andrews, Mark",Mark Andrews,mark andrews,TE,BAL,2018,Oklahoma,31056,0618f387-9b72-4270-8b8f-dec4cccc9e4a,,2131121,
13672,"Gesicki, Mike",Mike Gesicki,mike gesicki,TE,MIA,2018,Penn State,31012,1012cbe0-7eba-4169-bfca-183a0204e1a7,,2139298,
13673,"Fumagalli, Troy",Troy Fumagalli,troy fumagalli,TE,DEN,2018,Wisconsin,31126,579d92e6-ab4f-43e0-803f-b2d5a54d106a,,2071777,
13674,"Goedert, Dallas",Dallas Goedert,dallas goedert,TE,PHI,2018,South Dakota State,31019,e8029983-87cf-49a2-bc04-04c8233a0630,,2132551,
13675,"Conklin, Tyler",Tyler Conklin,tyler conklin,TE,MIN,2018,Central Michigan,31127,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,,2165249,
13676,"Smythe, Durham",Durham Smythe,durham smythe,TE,MIA,2018,Notre Dame,31093,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,,2082845,
13678,"Thomas, Ian",Ian Thomas,ian thomas,TE,CAR,2018,Indiana,31071,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,,2253359,
13679,"Herndon, Chris",Chris Herndon,chris herndon,TE,NYJ,2018,Miami,31077,780a48de-d092-4e87-9c34-8d1b45a154cc,,2136463,
13680,"Hurst, Hayden",Hayden Hurst,hayden hurst,TE,ATL,2018,South Carolina,30995,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,,2185053,
13722,"Jarwin, Blake",Blake Jarwin,blake jarwin,TE,DAL,2017,Oklahoma State,30784,43e8a6ac-d451-4dbd-b145-797764f91494,,2819999,
13724,"James, Richie",Richie James,richie james,WR,SF,2018,Middle Tennessee State,31210,4aae1781-1eec-48c0-b41f-e4fee61c3c32,,2132282,
13726,"Edmonds, Chase",Chase Edmonds,chase edmonds,RB,ARI,2018,Fordham,31104,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,,2137507,
13753,"Akins, Jordan",Jordan Akins,jordan akins,TE,HOU,2018,UCF,31068,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,,2142712,
13763,"Dissly, Will",Will Dissly,will dissly,TE,SEA,2018,Washington,31090,383f4814-6836-4766-a297-fc063e8509cc,,2139628,
13768,"Smith, Ito",Ito Smith,ito smith,RB,ATL,2018,Southern Miss,31096,d033bdd4-2a32-4b08-a9a7-8365933816c3,,2139965,
13772,"Schultz, Dalton",Dalton Schultz,dalton schultz,TE,DAL,2018,Stanford,31107,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,,2136748,
13776,"Watson, Justin",Justin Watson,justin watson,WR,TB,2018,Pennsylvania,31114,bdb77276-7191-4454-85c2-e1693a33d709,,2137198,
13789,"Wilkins, Jordan",Jordan Wilkins,jordan wilkins,RB,IND,2018,Mississippi,31139,070850a3-7387-4836-b3eb-b1c8f8731aab,,2079901,
13793,"Valdes-Scantling, Marquez",Marquez Valdes-Scantling,marquez valdesscantling,WR,GB,2018,South Florida,31144,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,,2071540,
13794,"Ratley, Damion",Damion Ratley,damion ratley,WR,HOU,2018,Texas A&M,31148,6e01959d-9860-49e4-a997-eee257718812,,2180832,
13807,"Cantrell, Dylan",Dylan Cantrell,dylan cantrell,TE,WAS,2018,Texas Tech,31161,870e89e7-018a-466b-adff-d0fe872b3e20,,2080023,
13809,"Gage, Russell",Russell Gage,russell gage,WR,ATL,2018,LSU,31164,4501e6f4-4683-4357-b241-8b4a0b6aae81,,2131694,
13814,"Scott, Boston",Boston Scott,boston scott,RB,PHI,2018,Louisiana Tech,31171,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,,2079334,
13816,"Cannon, Trenton",Trenton Cannon,trenton cannon,RB,CAR,2018,Virginia State,31174,b89c853a-6bd8-42ec-ae52-a11831923631,,2924426,
13819,"Thomas, Jordan",Jordan Thomas,jordan thomas,TE,IND,2018,Mississippi State,31181,f993832a-f81f-4706-90b8-80fd193bdfd7,,2249166,
13824,"Etling, Danny",Danny Etling,danny etling,QB,SEA,2018,LSU,31189,e2104140-4ce0-42a8-8b00-346b4a9258b2,,2060804,
13825,"McGough, Alex",Alex McGough,alex mcgough,QB,SEA,2018,Florida International,31190,b47fe0b2-e002-42a7-ab84-4b9e61adc9e3,,2132602,
13838,"Bawden, Nick",Nick Bawden,nick bawden,RB,DET,2018,San Diego State,31207,452520cc-4921-47f1-8d6a-55f7cee8bb0c,,2131912,
13846,"Woodside, Logan",Logan Woodside,logan woodside,QB,TEN,2018,Toledo,31219,ddff375b-365e-4af1-b9ae-58d03b1b1195,,2060999,
13847,"Izzo, Ryan",Ryan Izzo,ryan izzo,TE,NE,2018,Florida State,31220,40b8fa44-b289-42dd-9606-a1ae30adc7bc,,2138988,
13849,"Nall, Ryan",Ryan Nall,ryan nall,RB,CHI,2018,Oregon State,31662,02880089-ccba-44f0-9d6c-fe6f12d15e5b,,2141896,
13850,"Edwards, Gus",Gus Edwards,gus edwards,RB,BAL,2018,Rutgers,31424,3ffc3993-461e-4477-9def-c9633b7feac1,,2925410,
13851,"Hollister, Cody",Cody Hollister,cody hollister,WR,TEN,2017,Arkansas,30660,6a8b0081-6ac5-4eb7-8840-8fd633568e78,,2818961,
13857,"Yelder, Deon",Deon Yelder,deon yelder,TE,KC,2018,Western Kentucky,31519,cad43704-4231-4a72-b616-c66642103452,,2925876,
13862,"Cracraft, River",River Cracraft,river cracraft,WR,SF,2017,Washington State,30955,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,,2890282,
13863,"Pringle, Byron",Byron Pringle,byron pringle,WR,KC,2018,Kansas State,31496,9e55ec9a-ce18-4b4b-b69f-e2d82c219846,,2239646,
13864,"Ward, Greg",Greg Ward,greg ward,WR,PHI,2017,Houston,,0832c8ad-0872-446f-ad6e-0e309e8443d1,,2820084,
13868,"Boone, Mike",Mike Boone,mike boone,RB,MIN,2018,Cincinnati,31228,9424475a-fba7-4bfd-b79c-f372ad28082a,,2925551,
13871,"Hilliard, Dontrell",Dontrell Hilliard,dontrell hilliard,RB,HOU,2018,Tulane,31457,ef21feb3-991e-42d7-bb16-8bc92f7894bf,,2925536,
13873,"Boyle, Tim",Tim Boyle,tim boyle,QB,GB,2018,Eastern Kentucky,31431,d897b70f-29d9-477e-a72a-c9bfbadb70d3,,2071997,
13874,"Wilson, Shaun",Shaun Wilson,shaun wilson,RB,FA,2018,Duke,31278,3d36bdab-2521-44da-8ede-30226510c2b0,,2926610,
13878,"Board, C.J.",C.J. Board,cj board,WR,NYG,2017,Chattanooga,30513,8db3a609-73f4-4797-ae22-8adf024d473c,,2818904,
13879,"Allen, Kyle",Kyle Allen,kyle allen,QB,WAS,2018,Houston,31301,d2023f5b-f73b-43ad-a816-f10dadfdfaed,,2131782,
13880,"Arnold, Dan",Dan Arnold,dan arnold,TE,ARI,2017,Wisconsin-Platteville,30891,d479a777-b53b-4bbf-a8e4-0c1675ac48df,,2835170,
13882,"Kirkwood, Keith",Keith Kirkwood,keith kirkwood,WR,CAR,2018,Temple,31517,430446f6-a74c-496b-8f49-4464e7d8149d,,2925874,
13884,"Smith, Vyncint",Vyncint Smith,vyncint smith,WR,NYJ,2018,Limestone,31588,a63918a5-da89-40d9-8518-30a3e0e46da1,,2926495,
13890,"Croom, Jason",Jason Croom,jason croom,TE,PHI,2017,Tennessee,30594,e17b5817-d955-42be-bb8d-e34d89f6dd71,,2819968,
13893,"Sherfield, Trent",Trent Sherfield,trent sherfield,WR,ARI,2018,Vanderbilt,31320,18ccb826-5584-4f6a-8434-cf9a3b927b0f,,2139758,
13895,"Sims, Cam",Cam Sims,cam sims,WR,WAS,2018,Alabama,31405,f4f11bc2-2fe6-4da8-a83c-63085788e789,,2925163,
13910,"Powell, Brandon",Brandon Powell,brandon powell,WR,ATL,2018,Florida,31641,5ec01774-4a79-40aa-be4a-e33c71bd5bf4,,2926490,
13911,"Willies, Derrick",Derrick Willies,derrick willies,WR,CLE,2018,Texas Tech,31462,bdeddbb2-2b56-4b46-915b-19eb71fbbe45,,2925538,
13912,"Batson, Cameron",Cameron Batson,cameron batson,WR,TEN,2018,Texas Tech,31623,54c60acc-65ac-4e63-a988-697ee26e862a,,2926801,
13916,"Howell, Buddy",Buddy Howell,buddy howell,RB,HOU,2018,Florida Atlantic,31537,7f5c931b-4ebd-4309-a1d2-e04a5cf782e8,,2926809,
13919,"Firkser, Anthony",Anthony Firkser,anthony firkser,TE,TEN,2018,Harvard,30571,b0719e3d-199b-46e5-a2b4-1091f6fd5c0d,,2818971,
13940,"Mundt, Johnny",Johnny Mundt,johnny mundt,TE,LAR,2017,Oregon,30373,6414998b-5831-44aa-8bd8-39e42a323c2c,,2818622,
13958,"Turner, De'Lance",De'Lance Turner,delance turner,RB,FA,2018,Alcorn State,31425,b928bd74-ad93-4251-9c96-300bfa04857e,,2925521,
13961,"Dawkins, Dalyn",Dalyn Dawkins,dalyn dawkins,RB,FA,2018,Colorado State,31620,12c39c1f-d579-4bd5-b736-62afd23b8208,,2926802,
13963,"Hodge, KhaDarel",KhaDarel Hodge,khadarel hodge,WR,CLE,2018,Prairie View A&M,31769,6f124753-5c6c-454b-97c7-0f9b4d14e7c2,,2954080,
13968,"Mullens, Nick",Nick Mullens,nick mullens,QB,SF,2017,Southern Miss,30563,7738fea8-7ea2-4c4c-b589-bca90b070819,,2819104,
13988,"Dwelley, Ross",Ross Dwelley,ross dwelley,TE,SF,2018,San Diego,31329,70473218-5ae3-47b4-86fd-151e68f1e8b9,,2924888,
13990,"Scott, Da'Mari",Da'Mari Scott,damari scott,WR,NYG,2018,Fresno State,31460,aec7472c-3e0b-443f-8c48-cd8cf0e9734c,,2925416,
13994,"Brown, Pharaoh",Pharaoh Brown,pharaoh brown,TE,HOU,2017,Oregon,30627,6733b953-de77-44e5-acbf-c2d3a0940243,,2819155,
13999,"Beebe, Chad",Chad Beebe,chad beebe,WR,MIN,2018,Northern Illinois,31508,50eb4454-71bf-4012-a216-2fc9770ffd86,,2925891,
14017,"Wilson, Jeffery",Jeffery Wilson,jeffery wilson,RB,SF,2018,North Texas,31394,72cf3127-3953-4fd8-8049-3de1b6fa9825,,2925161,
14045,"Lacy, Chris",Chris Lacy,chris lacy,WR,DAL,2018,Oklahoma State,31651,b2c4ef6b-4caf-4f4e-9cdd-3bd9f2e38d01,,2139250,
14056,"Murray, Kyler",Kyler Murray,kyler murray,QB,ARI,2019,Oklahoma,31833,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,,2180829,
14057,"Lock, Drew",Drew Lock,drew lock,QB,DEN,2019,Missouri,31874,94325301-e0ad-4a9f-a0e5-ffec0f529be3,,2185479,
14058,"Haskins, Dwayne",Dwayne Haskins,dwayne haskins,QB,PIT,2019,Ohio State,31847,6e4eda90-2656-434f-a262-4e5e9fde3946,,2260980,
14059,"Jones, Daniel",Daniel Jones,daniel jones,QB,NYG,2019,Duke,31838,0042266b-cb28-4012-bfd2-06650badad97,,2179245,
14060,"Jackson, Tyree",Tyree Jackson,tyree jackson,QB,PHI,2019,Buffalo,32415,2fc1c9f1-9e85-449a-9a87-fa8203e8e8f9,,2184377,
14061,"McSorley, Trace",Trace McSorley,trace mcsorley,QB,BAL,2019,Penn State,32029,d4d135fd-b710-4c12-9082-9d6e544b3f8d,,2139306,
14062,"Grier, Will",Will Grier,will grier,QB,CAR,2019,West Virginia,31932,7905e9be-2f66-4ff5-a6e9-dbe281bf4822,,2131571,
14063,"Stidham, Jarrett",Jarrett Stidham,jarrett stidham,QB,NE,2019,Auburn,31965,582fe465-135a-4901-beef-60aebce99067,,2180697,
